,PC1,PC2,tsne1,tsne2,time
E53_602,-0.9411989130733484,-0.08988682903469203,41.032852,29.474098,0.753441802252816
E54_431,-0.19906369509239336,0.2623642873195269,8.930077,3.8081648,0.5394242803504381
E55_160,0.9213950962783272,-0.25148559922478053,27.213142,-34.669285,0.2002503128911139
E56_94,0.867661576947217,0.036514252737125,47.02925,-23.471418,0.11764705882352941
E57_77,1.0392716744246648,0.17026567421672115,47.733395,-41.305275,0.09637046307884856
E58_186,1.7126405841053216,-0.07732366071601336,-2.6416914,-58.050797,0.2327909887359199
E59_228,1.5632416585241364,0.2740010774804967,-8.945842,-44.886917,0.2853566958698373
E60_85,1.1397809294614232,0.15658927835675848,43.761242,-44.941635,0.10638297872340426
E61_225,1.8151599410774202,-0.024595085715592414,7.5374794,-61.761395,0.2816020025031289
E62_378,0.41007037875411556,-0.4722665862103274,-15.697255,-7.550661,0.47309136420525655
E63_671,-1.7956355218958822,1.5575607971190648,10.986045,57.541317,0.8397997496871089
E64_654,-0.922896159998364,-0.18440033712915865,43.76962,25.400019,0.818523153942428
E65_461,-0.6733484618017004,1.5100127810752577,-9.950081,26.823906,0.5769712140175219
E66_214,1.7647989573049025,-0.05197898428552629,7.2549744,-60.788612,0.26783479349186484
E67_376,0.4316932357774469,-0.8891075471060972,-21.146606,2.3972292,0.47058823529411764
E68_144,1.7780178959425814,0.35144586425823415,10.085017,-69.45096,0.1802252816020025
E69_213,2.1240342956721228,0.15549191930782738,-16.211077,-54.03792,0.2665832290362954
E70_382,0.2884211073707112,1.4365376581529459,-3.3103864,12.575813,0.4780976220275344
E71_407,-0.465356075118425,1.2581576565654577,-8.494284,22.67003,0.509386733416771
E72_218,1.4057108322081233,-0.0997474780348307,-40.229343,-30.570372,0.27284105131414266
E73_338,0.7228390254348599,0.30633979734268163,-5.4511285,-7.287927,0.4230287859824781
E74_623,-0.9586638700469865,-0.30792250350684924,40.58781,15.860534,0.7797246558197747
E75_704,-1.8144912544791245,1.9741360631440321,8.61662,66.78409,0.8811013767209012
E76_64,-0.18713240709634807,-0.22881402879343615,65.261444,-12.270635,0.08010012515644556
E77_85,0.8656184121598877,0.1361156218383801,46.711,-46.503265,0.10638297872340426
E78_555,-1.6677698179377196,1.5434417240389156,19.231453,59.47928,0.6946182728410513
E79_746,-1.5577388676413737,-2.1301187218586763,-76.27561,-4.1620817,0.9336670838548186
E80_45,1.3182092191012005,0.07352581757703562,40.5072,-35.58663,0.056320400500625784
E81_682,-0.812175961937077,-0.07739511731894469,47.88248,23.916925,0.853566958698373
E82_20,0.5088622009926143,-0.1728031916258168,45.24752,-14.404648,0.025031289111389236
E83_609,-0.9679844116340613,-0.32280033158253574,34.030785,26.038723,0.7622027534418022
E84_261,1.9968695505049257,0.36080908849855176,-12.504127,-68.74094,0.32665832290362956
E85_558,-1.7812036977149628,1.3694299273078165,8.975015,49.25412,0.6983729662077597
E86_184,2.2815278480817165,0.38647889930409474,-14.197348,-48.638645,0.23028785982478098
E87_579,-1.6487402810390936,1.724874825284828,-8.439355,46.020226,0.7246558197747184
E88_719,-1.7524762588709848,1.4580194995167435,12.346439,47.534695,0.899874843554443
E89_182,1.506086911117796,0.35478353655470424,-8.607654,-44.922005,0.22778473091364204
E90_351,-1.0181897267556623,-1.1941244362505419,-40.864685,15.151162,0.43929912390488113
E91_337,-0.5797388468705797,1.5783858107663942,-9.053671,21.96061,0.42177722152690866
E92_356,-0.12320951326697827,1.1265088168646165,-4.730183,19.012339,0.4455569461827284
E93_279,1.1453164740561146,0.7104358570881139,-7.9885554,-6.7733736,0.34918648310387984
E94_535,-1.4717162444504162,-1.6326526393346186,-44.86925,43.780437,0.6695869837296621
E95_609,-0.8995688499135566,0.011052112864678307,49.85982,33.05074,0.7622027534418022
E96_651,-1.9590488501840428,1.9244796866392242,5.0626726,62.453495,0.8147684605757196
E97_599,-0.9442741125468417,-0.3187733003686086,39.33142,17.158634,0.7496871088861077
E98_188,1.5014333578170995,-0.179562520303482,-4.5703635,-53.056152,0.23529411764705882
E99_52,1.5007077166864486,0.47710299185456156,44.039307,-40.738945,0.06508135168961202
E100_499,-0.9711802255635086,-1.620172733116182,-43.12151,12.449526,0.6245306633291614
E101_366,0.08612380057918191,-0.17345117556714906,14.609179,0.92806315,0.45807259073842305
E102_419,0.5963242722929534,-0.3724566411699787,-0.6373884,-3.368528,0.5244055068836045
E103_542,-0.754426211636274,-0.21474856918989232,23.933256,10.846516,0.6783479349186483
E104_421,-0.3798179535795044,-0.023586604207960233,19.703184,7.9947343,0.5269086357947435
E105_292,0.564359223924325,-0.9192338516738598,-20.370789,-1.9289861,0.36545682102628285
E106_783,-1.8915090890427273,1.9695576164347206,2.1565864,69.4226,0.9799749687108886
E107_501,-0.8974184326990615,-0.15789143176609674,48.491524,17.469023,0.6270337922403004
E108_181,1.8668855948157939,0.05599634477389075,3.5416417,-61.637215,0.2265331664580726
E109_125,1.5783256754634958,0.2063359906234929,23.16906,-46.83287,0.15644555694618273
E110_486,-1.1862352940328458,1.6235653308991977,-12.691275,31.73819,0.6082603254067585
E111_9,0.08211855542459755,-0.5232444420434171,63.186222,-6.601133,0.011264080100125156
E112_623,-1.8942040045534783,1.6174859714769043,-2.246635,64.834946,0.7797246558197747
E113_500,-0.3701587125126944,-2.062789347304721,-44.054916,4.155458,0.6257822277847309
E114_341,1.2087015061807067,0.20518751395169096,-35.41545,-23.370434,0.4267834793491865
E115_640,-1.0420853741167544,-0.4115631792105047,32.58393,22.108463,0.8010012515644556
E116_502,0.13919396480192192,1.0393633578683144,-9.379137,10.421643,0.6282853566958698
E117_24,0.8871413518107698,-0.1319967370268792,39.019073,-25.647661,0.030037546933667083
E118_292,0.7891750218063711,0.2767107659578324,-13.370086,-11.453042,0.36545682102628285
E119_575,-0.8898093236906863,-0.07443587811079028,48.32229,27.141626,0.7196495619524406
E120_761,-1.401180350548752,-1.814924656715879,-57.508724,29.641418,0.9524405506883604
E121_275,0.5105133071663753,-0.4878723508185474,3.902562,-5.027429,0.344180225281602
E122_410,0.31823999373987466,1.0897341455951521,-4.490752,16.651217,0.5131414267834794
E123_192,2.3021062919265587,0.04541048935550128,-13.120255,-54.55491,0.24030037546933666
E124_530,-1.342706603007611,-1.7513971695995512,-57.240047,30.955961,0.6633291614518148
E125_46,0.18441211795833806,-0.21149456270420525,62.544254,-11.097517,0.057571964956195244
E126_84,1.0036709416776723,0.3847291271501004,50.697937,-39.554565,0.10513141426783479
E127_690,-1.5255268080384288,-1.8371520469336187,-60.52907,37.16129,0.8635794743429287
E128_29,0.5144699294148561,-0.10194448898999207,54.86237,-14.768066,0.03629536921151439
E129_344,0.23806566496862566,0.9318864653445083,-5.547063,8.025035,0.4305381727158949
E130_743,-1.560052221844521,-2.0239530979040743,-71.88476,5.9342437,0.9299123904881101
E131_271,0.596911736636053,0.6383302663178477,-10.903591,-3.1234624,0.33917396745932415
E132_653,-0.815377881947127,0.07039766593028497,54.17144,33.31773,0.8172715894868585
E133_102,1.416444653793012,-0.09469559486474254,13.786198,-47.15097,0.1276595744680851
E134_116,1.5536963197217248,0.1135954823389322,12.829115,-56.682114,0.14518147684605756
E135_254,1.597061708817096,-0.22690599670688522,-43.000614,-29.798365,0.31789737171464333
E136_496,-0.3043481072275756,0.02452838663696523,20.532827,2.2725477,0.6207759699624531
E137_459,-1.5298433591986418,-0.07415537625247844,2.2072203,40.178715,0.574468085106383
E138_347,-0.9893324152655302,1.583124832676425,-13.973258,33.94022,0.43429286608260326
E139_188,2.062739139591571,0.4172827691232994,-2.3214853,-69.81826,0.23529411764705882
E140_58,0.8552829626139129,-0.1295252615364854,39.167225,-25.512846,0.07259073842302878
E141_143,1.842782397411159,-0.015618049618430791,-9.431677,-54.657894,0.17897371714643304
E142_19,0.7508748077281422,-0.14296495967556935,57.72135,-8.985071,0.023779724655819776
E143_709,-0.8218777436588653,-0.07207512628592608,46.825874,32.947636,0.8873591989987485
E144_289,0.06169307553185919,-0.5689054315546248,-17.979643,2.0176885,0.3617021276595745
E145_747,-1.6459739695764435,1.59777087612933,19.116177,66.60426,0.934918648310388
E146_431,0.6722933865445327,-0.42785075357359387,-15.86253,-8.396025,0.5394242803504381
E147_749,-0.9268360822004531,-0.06219917129483292,44.845394,33.488537,0.9374217772215269
E148_68,0.768456253708653,-0.1179208843257345,38.199425,-17.468777,0.0851063829787234
E149_431,2.192499659109413,0.14711311717296677,-35.97265,-31.61671,0.5394242803504381
E150_117,1.537210713637205,0.17299674984665706,42.590214,-37.73424,0.14643304130162704
E151_493,-1.8788796755422579,1.6745843431330498,-3.7929611,70.58216,0.6170212765957447
E152_793,0.49658400017053084,-0.1716203805892092,59.515694,-11.052166,0.9924906132665833
E153_129,1.6730268166965188,0.30591261149741394,-13.164667,-65.277534,0.16145181476846057
E154_381,0.34337853843651917,0.37705376686906705,-10.593576,4.631651,0.47684605757196497
E155_232,1.4610773115619595,-0.08270326175815931,-18.598349,-26.276123,0.2903629536921151
E156_739,-1.7982456433334926,1.833986295291316,7.556872,66.46005,0.9249061326658323
E157_559,-0.9624148899066591,-0.17379091728179125,40.174973,31.68404,0.6996245306633292
E158_485,-0.7985513867192526,-0.4915519277962898,-33.59777,15.64704,0.6070087609511889
E159_123,1.7539261507798738,0.1054079464484823,0.50914085,-61.447914,0.1539424280350438
E160_190,1.849715230714001,0.327062028688228,-1.2134191,-68.71439,0.23779724655819776
E161_736,-1.8249067658351352,1.3821478379599064,3.541892,50.56394,0.9211514392991239
E162_333,1.237004736384428,0.27629168129586024,-12.707976,-27.736021,0.4167709637046308
E163_261,1.7021570970058062,0.48884858836409395,-26.89934,-33.580505,0.32665832290362956
E164_471,-1.1858808261775973,-1.649724872751889,-50.093258,18.25297,0.5894868585732165
E165_719,-1.5135884081697957,-2.1002464559763263,-75.2783,-0.25768778,0.899874843554443
E166_3,-0.4613847813888898,-0.7813646775708666,70.37016,-3.558545,0.0037546933667083854
E167_307,1.4876026210184297,-0.13382929842140787,-29.498098,-21.791712,0.38423028785982477
E168_708,-0.4117400718182803,-0.26092295428584766,66.15447,-13.673209,0.886107634543179
E169_291,0.4886413054044897,0.8962491592523892,-6.861648,9.460146,0.3642052565707134
E170_577,-1.822819701030506,1.5125328172107624,-2.5511746,76.47728,0.7221526908635795
E171_220,2.2200119500321387,0.1472243167381687,7.6155643,-64.49666,0.2753441802252816
E172_12,0.05931417858366482,-0.28154980235296767,63.905724,-11.451922,0.015018773466833541
E173_71,1.1385545504610681,0.14732450592467225,46.57871,-37.40254,0.08886107634543179
E174_655,-1.8549563856868962,2.20497034862735,7.746874,75.23496,0.8197747183979975
E175_505,-0.7417212133536979,-0.16466006100439454,25.272566,10.343678,0.6320400500625782
E176_448,-0.4102253304353335,-0.17185130656403658,22.128267,10.307597,0.5607008760951189
E177_82,0.8813894668187519,-0.1264265742611989,38.41052,-25.427423,0.10262828535669587
E178_271,0.9332556242182649,0.18741713652396488,-28.838058,-18.023167,0.33917396745932415
E179_566,-1.775623490015007,1.4309879709884488,10.46165,56.68684,0.7083854818523154
E180_514,-0.8267998435795415,-1.9551291342908075,-45.08516,7.586593,0.6433041301627034
E181_681,-1.536198004363183,-1.9478846117234259,-68.17546,19.472485,0.8523153942428036
E182_36,0.9611365370914956,0.05696716725679523,43.73733,-46.87881,0.04505632040050062
E183_242,1.7523426385617842,0.07300414230761147,-22.394846,-30.368343,0.30287859824780977
E184_186,1.2668565365166224,0.07468481060282631,12.487782,-53.181946,0.2327909887359199
E185_77,0.8543470969464232,0.16393999253140842,50.109085,-23.428051,0.09637046307884856
E186_566,-1.5899692950270536,-2.4056041964202404,-80.576515,-11.88385,0.7083854818523154
E187_521,-1.8666803443634175,2.2016052733712366,8.519923,68.8789,0.6520650813516896
E188_213,1.659068176116584,0.07110073941832905,1.7935916,-63.4278,0.2665832290362954
E189_123,1.3760784331931233,-0.03485477312083962,-3.453817,-55.41996,0.1539424280350438
E190_96,0.6698234141503321,-0.0964896138088107,44.38075,-16.165216,0.12015018773466833
E191_35,0.05356208630250695,0.11601928245326672,63.600563,-15.877076,0.04380475594493116
E192_759,-1.5510557947204726,-2.0203547066053513,-70.86607,10.247866,0.9499374217772215
E193_82,1.237287853803543,0.06930055603714202,40.454784,-35.09577,0.10262828535669587
E194_775,-1.7030727437592568,1.814853856347576,15.533778,69.33766,0.9699624530663329
E195_575,-1.2914952949928686,-2.1396641128716842,-71.491165,-4.9804506,0.7196495619524406
E196_631,-1.5580580326258247,-1.9628239874700286,-68.35691,19.341335,0.7897371714643304
E197_423,0.3439213102105876,-1.8203103909063,-31.148323,0.35018635,0.5294117647058824
E198_203,1.9673234494344165,0.10671938058784233,7.449342,-63.21869,0.25406758448060074
E199_587,-1.6300295897917982,1.659928171159053,18.473574,61.211063,0.7346683354192741
E200_432,0.9290927850702274,0.7560295323781824,-8.1147785,0.38128093,0.5406758448060075
E201_595,-1.6814407318010263,1.3300571222919568,4.260996,47.75069,0.7446808510638298
E202_110,1.5444813720559523,0.1121927835113977,12.292234,-56.745476,0.1376720901126408
E203_322,1.5629345762862419,-0.16564958048513842,-31.062117,-24.833904,0.4030037546933667
E204_259,1.65496067787019,0.10171574351679728,-23.41577,-24.245771,0.3241551939924906
E205_332,1.2181412440132862,0.31063525063948655,-9.072843,-14.517366,0.41551939924906134
E206_515,-1.5733023050716297,-2.164737621306377,-76.99676,-5.0844555,0.6445556946182729
E207_16,0.5643984190684324,-0.3194096729921551,56.07351,-8.528125,0.02002503128911139
E208_477,-0.16172140551693087,-0.05221183262130183,19.594597,3.2555826,0.5969962453066333
E209_610,-0.9282055864951263,-0.11010930148549028,46.28656,26.256777,0.7634543178973717
E210_65,0.8109484815488909,0.001373400342902695,40.888863,-17.01726,0.08135168961201501
E211_117,0.8938595268752174,-0.06804720794018272,21.828722,-37.618187,0.14643304130162704
E212_697,-1.5316427421537926,-1.7163055378095597,-45.003098,42.156826,0.8723404255319149
E213_301,0.08642956091001969,-1.527682920184398,-28.399908,-1.8430556,0.376720901126408
E214_306,0.2711078749041613,1.0825827957308427,-5.031226,11.26958,0.3829787234042553
E215_314,1.535600565582829,-0.24899067431979233,-12.507139,-39.73041,0.392991239048811
E216_488,-0.243520920054,-1.5304172095874156,-29.971043,4.2613177,0.6107634543178974
E217_4,-0.37759130471489616,-0.6364225914905536,69.800934,-4.5235896,0.0050062578222778474
E218_698,-1.9480273386579163,1.8706719787904043,2.6720748,64.85422,0.8735919899874843
E219_355,0.8247580264734014,0.6963361011512107,-8.835134,1.9440713,0.44430538172715894
E220_70,0.16054972991765304,-0.06832615904354473,63.06139,-14.502719,0.08760951188986232
E221_198,1.3251484173905523,0.2993267448743981,-7.3704653,-45.086983,0.24780976220275344
E222_266,1.0257656181729349,0.5001259197028405,-19.291168,-18.175617,0.33291614518147683
E223_724,-1.5555457123583007,-1.9884325076960085,-68.10741,16.987928,0.9061326658322904
E224_663,-1.9015042404861673,1.4694138581814928,0.3486353,54.5671,0.8297872340425532
E225_40,0.6119336715049352,-0.15093484465793183,58.78733,-10.47805,0.05006257822277847
E226_649,-2.189731994163363,1.9877699281683898,-0.47796702,60.283478,0.8122653316645807
E227_281,1.9592193183496687,0.10171514869588544,-24.008448,-29.34865,0.35168961201501875
E228_577,-1.7927949792950164,1.4825989548188003,8.616883,53.111988,0.7221526908635795
E229_177,1.217642097721984,-0.03954237214726041,19.77764,-46.143402,0.22152690863579474
E230_191,1.4175219426931465,0.3844042612006086,17.198431,-58.095264,0.2390488110137672
E231_92,1.1561501248506159,0.188147187501543,48.950638,-35.37782,0.11514392991239049
E232_452,-1.5257210324657866,-2.0015773026856913,-74.225784,8.432413,0.5657071339173968
E233_311,0.3802279044232324,0.6345245848021921,-17.222431,-18.452185,0.38923654568210264
E234_642,-1.0660565551870171,-0.43107120527551956,30.814524,26.510448,0.8035043804755945
E235_220,1.0761733019852586,0.34939939585123336,-11.698219,-32.187077,0.2753441802252816
E236_61,0.888848073374978,0.12290958584739099,52.184067,-32.301895,0.07634543178973717
E237_101,0.7630990342464444,-0.22254767450134216,57.609917,-8.376032,0.12640801001251564
E238_480,-1.6567488274489288,1.4939948500573255,-4.2505856,43.71843,0.6007509386733417
E239_320,1.1024405864202587,0.10514790699494274,-9.695155,-38.172955,0.4005006257822278
E240_548,-1.570862476667015,-2.0909556694529474,-75.19478,-1.5521159,0.685857321652065
E241_230,1.904904702651962,0.17944585056511775,-34.258892,-30.883514,0.2878598247809762
E242_267,-0.15809977276946446,0.19967096735272447,-13.057973,4.4392138,0.3341677096370463
E243_324,1.3095688248470223,0.5380558895601981,-13.031183,-29.222559,0.40550688360450565
E244_305,0.526342262326246,-0.9387644459859993,-20.405706,-6.233948,0.38172715894868586
E245_606,-0.9098501295348828,-0.15458709570238188,49.8544,14.019257,0.7584480600750939
E246_497,0.20814566987494154,-0.36647265518297495,5.2038116,-3.8581345,0.6220275344180225
E247_525,-0.7706115942223626,1.1365816781796463,0.8434929,33.3928,0.6570713391739674
E248_194,1.2973815396754478,-0.08244308039071778,16.900234,-52.178818,0.2428035043804756
E249_688,-1.4870885622023027,-1.845650937777393,-59.107124,28.988823,0.8610763454317898
E250_627,-0.9584031184246294,-0.18138706781428104,39.975876,31.645489,0.7847309136420526
E251_582,-1.6107218609009037,-2.078453600287335,-78.95288,-5.0880303,0.7284105131414268
E252_732,-1.8100095088364232,1.7071947802933796,0.5318509,72.62235,0.9161451814768461
E253_179,1.809259772945408,0.18912082106188743,10.633997,-63.689114,0.22403003754693368
E254_703,-0.7943734722332686,-0.01899653643529323,53.372387,21.699017,0.8798498122653317
E255_381,0.21439733144540096,1.1762728111210172,-2.7846088,19.301462,0.47684605757196497
E256_672,-0.8502174944902412,-0.08978501757839312,51.67929,11.280372,0.8410513141426783
E257_482,-0.913885885880303,1.6006463260791208,-14.800976,30.993929,0.6032540675844806
E258_795,-0.9269916649941549,-0.08458855657952478,44.607906,34.18427,0.9949937421777222
E259_401,0.21247259887957817,-1.6319171547863782,-27.270792,1.5359241,0.5018773466833542
E260_146,1.6777241091747592,0.13838807436535264,1.5043943,-61.0545,0.18272841051314143
E261_348,0.5460690488264698,0.9362307580864536,-6.2037354,4.978912,0.4355444305381727
E262_790,-1.9319421672714097,1.7471328342564982,-3.2137902,63.810658,0.9887359198998749
E263_103,1.3838282438719498,0.15108067715498247,32.584606,-46.111042,0.12891113892365458
E264_184,1.6512947034685768,0.33914272569221304,7.5324097,-70.98603,0.23028785982478098
E265_383,-0.9696627107848619,1.6782983268130789,-11.521037,31.297665,0.4793491864831039
E266_639,-1.5569065079392848,-1.9959182197983463,-69.75161,11.094306,0.799749687108886
E267_601,-0.8989257825937594,-0.03200390019359481,48.073013,34.518982,0.7521902377972466
E268_309,1.338061214802219,-0.2816861241755864,-18.750904,-12.780232,0.3867334167709637
E269_84,1.126000385704382,0.19524132707024106,48.709778,-33.30333,0.10513141426783479
E270_570,1.0275473882659723,0.02498086715443447,34.28021,-30.65939,0.7133917396745932
E271_348,1.9511391224483527,0.5881686658899838,-34.289543,-34.618446,0.4355444305381727
E272_677,-1.0195970697137426,-0.3582849514491256,31.957344,25.047085,0.8473091364205256
E273_57,0.9521312622290393,0.009553241268110668,48.405346,-30.145407,0.07133917396745933
E274_700,-1.5240921983126665,-1.775852043885778,-49.984253,40.435135,0.8760951188986232
E275_342,1.254552774079629,0.278675652659449,-22.88772,-21.026989,0.42803504380475593
E276_786,-1.5042508385552604,-1.7930400510674498,-52.56944,38.696274,0.983729662077597
E277_120,1.7996209841731707,0.24213164875576842,3.457433,-65.158066,0.15018773466833543
E278_455,-1.119412855920831,2.3648992461631577,-14.005582,39.765713,0.5694618272841051
E279_763,-1.8140653015303654,1.505182899224708,5.354135,56.629402,0.9549436795994993
E280_649,-1.555587675909244,-1.9424673708417197,-67.25714,22.15932,0.8122653316645807
E281_419,0.19377734260433735,-1.6620033130022125,-27.402565,1.481189,0.5244055068836045
E282_493,-0.06028702674868852,0.026309478913750902,19.509733,-0.49646425,0.6170212765957447
E283_634,-1.042522577488539,-0.2784883535457688,34.612114,29.535128,0.7934918648310388
E284_513,-0.7494048824494641,-1.9996763166701783,-44.003334,4.8851395,0.6420525657071339
E285_334,0.6530308553648645,1.0393652183007607,-5.976261,6.6506796,0.41802252816020025
E286_162,1.262469557663958,-0.04445756933817146,20.304722,-42.25035,0.20275344180225283
E287_728,-1.562913527899379,1.712149264840659,17.758305,61.967888,0.9111389236545682
E288_43,1.0470948007603922,-0.19166059912898986,35.16172,-27.80071,0.05381727158948686
E289_386,0.764757386200548,0.9057101104159224,-10.838858,-3.3256297,0.4831038798498123
E290_642,-0.9183626107846357,0.0035507299851617064,48.84388,22.125364,0.8035043804755945
E291_596,-0.8918906626600038,-0.24962583985121573,34.17595,32.56853,0.7459324155193993
E292_587,-1.5441281040330777,-1.8376289862336828,-58.80178,34.927193,0.7346683354192741
E293_133,1.3263728671907047,0.1806406491351761,19.085272,-55.726482,0.16645807259073842
E294_570,-0.8760707802362844,-0.012032255135018594,53.328747,22.87698,0.7133917396745932
E295_703,-0.9073814573236747,-0.07314795045895348,49.014225,26.03062,0.8798498122653317
E296_285,-0.30193441229799733,1.5994595478677534,-9.048707,15.9846115,0.3566958698372966
E297_399,-1.3043107204254878,1.577943001643182,-11.91656,35.25319,0.49937421777221525
E298_129,1.3044062550146758,0.015394580126029438,14.241296,-45.445007,0.16145181476846057
E299_776,-1.557208915632633,-1.9128224004407774,-64.62469,29.443842,0.9712140175219024
E300_411,-0.25005832070614975,0.16001852349487572,20.995691,2.5800607,0.5143929912390488
E301_344,1.2583954717042205,0.21694936619809188,-7.072448,-43.74622,0.4305381727158949
E302_165,1.2194594823686027,0.06865418781515449,6.7943897,-52.60107,0.2065081351689612
E303_270,1.9517551132014612,0.15826576536963083,-39.66542,-32.097225,0.3379224030037547
E304_632,-1.512565146214319,-2.125672693606261,-73.73732,-5.680788,0.7909887359198998
E305_200,2.0261601862119325,-0.03148640410872162,-11.713099,-54.649433,0.2503128911138924
E306_384,-0.1947667005391302,-1.4974186966677794,-32.734352,6.87405,0.4806007509386733
E307_795,-1.7556089952329057,1.7199359982997418,14.272668,53.698677,0.9949937421777222
E308_368,0.7766486470370766,-0.7510638274753472,-15.922717,-5.089269,0.46057571964956195
E309_465,0.9371175883987849,-0.011787157942226708,-15.444897,-14.98108,0.5819774718397998
E310_741,-0.9287438934594647,-0.11982204418298024,45.668457,27.11845,0.9274092615769712
E311_134,1.547134162398225,0.2390029521558521,43.902317,-38.82683,0.1677096370463079
E312_109,1.276180184847615,-0.11673286676168657,-2.0386622,-51.474007,0.13642052565707133
E313_6,-0.14500695858684792,-0.4769307278913959,68.46495,-6.505918,0.007509386733416771
E314_461,-0.6680187993864141,-1.5816246042917106,-40.165833,5.0451164,0.5769712140175219
E315_773,-1.5576869769828985,-1.9982505142366367,-70.46089,11.64987,0.967459324155194
E316_478,-1.8952729396757877,1.8642960162857174,-4.8360667,64.35958,0.5982478097622027
E317_272,1.516796372772396,0.1935312667454689,15.116047,-56.286453,0.3404255319148936
